"id","age"
74297010,61
74319010,65
74321010,66
74321020,63
74331010,60
74350010,62
74350040,57
74354010,68
74354040,55
74359010,68
74368010,66
74459010,68
74459020,69
74477010,66
74494010,69
74496020,63
74496030,55
74507010,61
74510010,62
74510011,55
74510020,61
74521010,64
74550010,67
74660010,66
74666010,60
74670010,61
74715010,63
74715040,60
74716010,62
74716040,59
74962020,66
74968010,61
74968020,66
75031020,67
75034010,61
75034040,54
75035040,56
75060020,68
75324010,66
75404010,64
75406040,57
75409010,67
75412020,69
75417010,64
75456010,66
75460010,64
75460020,64
75464040,58
75475020,61
75475030,60
75493040,60
75504010,67
75515010,62
75515020,64
75517010,61
75577010,62
75582010,67
75586010,63
75588020,68
75596010,64
75596020,67
75605010,64
75624010,67
75664010,68
75680010,65
75697010,61
75750030,60
75764010,66
75764020,64
75765010,69
75821020,60
75831010,61
75831040,55
75835010,62
75835020,61
75871010,63
75871020,62
75873010,64
75873040,60
75886020,66
75888040,54
75897030,59
75915010,69
75924020,64
75926010,62
75927010,67
75927040,59
75932010,68
75932020,66
75933010,62
75940010,61
75977010,61
75977020,63
75988020,65
75994010,63
76013010,65
76038020,62
76058010,63
76071010,60
76077010,65
76077040,58
76081010,67
76081020,64
76110010,64
76110040,60
76111010,66
76111020,67
76124010,62
76130020,62
76191020,62
76203010,63
76204010,66
76218010,67
76224010,66
76226010,61
76229030,54
76279010,60
76285010,67
76318010,61
76326010,64
76338010,67
76371010,63
76382010,60
76438010,66
76438020,65
76441010,67
76462010,68
76471010,64
76472020,65
76493010,63
76506010,60
76509010,61
76519010,68
76539010,65
76550010,62
76577010,65
76583010,69
76592010,62
76605010,63
76605020,63
76609030,56
76616010,61
76616040,57
76617010,61
76617040,60
76623040,55
76624020,66
76637020,64
76643010,65
76643020,63
76644020,60
76648010,66
76656010,67
76691020,69
76708010,66
76717020,65
76739020,63
76753010,60
76753040,56
76782010,66
76791020,65
76793010,62
76797010,69
76813020,67
76813030,58
76821010,62
76825010,69
76827010,66
76827020,62
76839010,61
76839040,58
76852010,67
76856010,64
76870010,62
76870020,60
76884010,63
76884020,62
76894020,67
76904010,67
76916010,67
76941010,63
76945020,67
76974010,69
77000010,60
77017040,59
77020010,61
77047020,62
77057010,63
77066010,65
77087040,59
77110010,64
77125010,68
77244010,68
77244020,61
77264010,66
77264020,66
77311040,60
77317010,64
77327010,61
77327040,57
77335020,67
77354010,65
77354020,68
77439010,60
77439020,63
77441010,60
77470010,62
77470040,57
77484020,68
77489010,66
77518010,66
77518020,64
77526020,66
77532010,63
77534010,69
77540020,61
77554010,64
77557010,67
77557020,66
77566010,61
77595010,65
77595020,63
77604010,67
77604020,62
77642010,64
77675010,61
77697010,63
77714010,62
77718020,65
77718030,60
77723040,60
77736040,59
77757010,68
77766010,62
77772010,63
77772020,62
77786020,62
77788020,62
77814010,64
77835020,65
77849010,62
77851010,65
77861010,64
77862010,66
77866010,66
77866020,68
77882010,65
77883010,66
77885040,58
77907010,61
77907020,66
77909020,66
77912010,66
77921010,69
77921020,68
77960010,63
77969010,67
77994020,67
78010010,66
78044040,58
78054010,63
78056010,65
78070010,61
78070040,60
78099020,67
78112010,63
78112020,62
78115010,65
78178010,61
78203010,66
78203040,60
78211010,64
78212010,66
78216010,62
78223010,67
78223020,66
78250010,65
78253010,61
78253040,59
78273010,63
78302010,66
78302011,50
78309010,68
78322010,60
78339020,68
78352010,62
78367010,69
78384010,60
78389010,62
78390010,65
78390020,62
78392020,64
78404010,66
78404040,55
78443010,67
78445010,63
78445040,59
78446010,67
78465020,69
78465030,59
78476040,59
78478020,69
78481010,62
78493010,65
78495010,66
78502010,62
78502020,66
78509010,65
78509020,65
78529010,69
78565020,64
78566010,62
78581010,62
78581020,66
78582010,63
78582020,62
78589010,63
78605010,62
78607010,67
78624020,62
78624030,55
78644020,65
78687020,62
78687030,54
78690010,61
78716010,60
78717010,63
78723010,66
78734010,63
78747010,68
78748020,66
78765010,62
78765040,59
78780010,63
78828010,67
78840010,62
78843010,65
78886010,64
78933010,65
78949020,67
78958010,62
78961010,66
78987010,64
78987020,60
78989010,64
78989040,57
79002010,67
79021010,68
79039010,62
79073010,67
79218010,68
79220010,65
79226030,60
79230020,61
79240020,67
79268010,61
79289010,68
79289020,64
79292010,64
79318030,59
79326020,68
79330010,62
79416010,64
79417010,65
79433010,64
79433020,62
79442020,62
79450040,59
79479010,69
79491010,65
79609010,68
79609020,68
79613010,60
79638020,69
79662010,68
79662011,60
79669010,62
79670030,58
79673010,68
79704010,63
79713010,63
79752020,60
79752030,54
79760010,66
79760020,68
79771020,69
79778010,61
79825010,65
79835020,66
79856010,62
79856040,59
79867020,68
79869010,63
79882040,55
79891010,61
79891040,59
79900020,64
79900030,60
79907010,66
79991020,68
79996020,69
80000010,65
80000020,66
80075010,66
80075020,64
80115020,64
80118010,66
80169010,64
80204020,69
80216010,69
80225020,66
80248010,63
80279010,67
80299010,65
80305010,69
80583010,63
80586010,66
80593010,67
80614020,68
80614030,55
80661010,67
80661020,63
80667010,63
80667020,65
80672020,64
80712010,67
80712020,65
80715020,67
80757010,63
80809020,61
80828010,64
80860020,63
80892020,62
80895040,58
80899010,62
80899020,61
80929010,60
81003010,69
81015010,68
81023010,67
81034040,55
81051010,68
81053010,64
81059020,66
81089010,61
81089040,60
81113010,62
81113040,57
81164010,66
81173010,68
81198020,61
81214010,68
81221010,66
81245010,65
81245020,69
81297010,65
81297020,67
81333020,66
81342010,64
81342040,57
81343010,65
81344010,62
81364010,61
81420010,65
81443010,69
81443020,68
81445010,67
81448020,65
81452010,66
81518010,65
81521010,69
81522010,69
81545010,66
81553010,63
81553020,63
81554010,65
81554020,65
81561010,67
81563010,66
81563020,60
81564020,66
81649010,68
81751010,62
81752010,64
81756020,60
81756030,58
81804010,63
81804040,56
81808010,68
81814010,68
81814020,62
81816020,68
81821020,61
81825020,66
81834010,68
81834020,65
81844020,68
81848020,65
81850010,63
81850011,54
81879010,63
81879020,60
81888010,62
81925010,64
81929010,65
81933020,68
81949010,67
81959011,57
81986010,67
81986020,66
82038010,68
82147020,69
82157020,68
82168010,69
82179010,61
82179020,61
82192040,58
82207010,62
82223010,66
82247010,61
82247020,62
82315020,65
82315030,59
82323010,67
82397030,57
82401020,62
82405020,62
82417010,61
82436010,67
82440010,66
82468020,68
82483010,62
82483040,55
82486010,66
82486020,64
82522010,61
82522020,63
82551020,61
82552010,66
82694020,61
82703010,66
82729010,65
82729020,63
82778010,65
82779010,66
82787020,67
82795010,67
82796010,64
82796011,58
82797010,64
82797020,65
82849010,63
82857010,68
82907010,66
82907020,65
82909010,67
82924020,67
82932010,67
82935010,65
82935040,60
82952010,65
82952020,61
82973011,54
82989010,63
82989040,59
82990020,67
83014010,60
83020010,66
83020020,63
83034010,66
83051010,64
83051020,64
83131010,61
83181010,64
83181020,67
83227010,63
83229030,57
83307010,62
83307020,60
83313010,69
83411020,62
83417010,60
83440020,65
83473010,65
83474010,65
83474040,59
83478010,62
83486010,61
83494010,66
83494020,62
83503010,63
83509010,62
83523010,61
83533020,61
83535010,60
83543010,65
83554020,65
83573010,67
83584010,64
83584020,64
83589010,69
83592020,64
83602020,62
83603010,62
83616011,61
83641010,64
83676010,64
83676020,65
83692010,66
83692020,63
83705020,64
83705030,59
83714020,63
83714030,58
83721010,64
83747020,62
83789010,67
83836010,66
83871020,61
83874020,67
83902010,65
83902020,61
83907010,66
83914020,68
83920040,56
83943040,57
83951021,58
83974010,60
83974040,60
83976020,68
83977010,65
84004020,66
84005010,62
84051010,69
84052010,63
84058010,63
84058040,59
84101020,65
84119010,66
84119020,64
84119021,53
84131021,64
84135010,66
84135040,59
84137020,64
84148010,63
84148020,65
84149040,60
84164010,61
84164040,57
84180020,63
84180030,57
84194010,63
84194020,61
84199010,68
84199020,69
84201010,66
84201020,67
84218010,61
84246010,66
84246020,68
84257020,61
84257030,57
84267010,61
84267020,65
84272020,69
84309010,63
84311020,61
84317020,61
84326030,57
84334010,61
84391010,62
84391011,59
84418010,67
84418020,65
84424010,66
84443010,62
84443040,59
84455010,62
84455020,63
84465020,67
84478030,60
84482020,66
84483020,62
84486020,65
84489010,66
84489020,62
84492010,63
84495010,65
84495020,67
84501020,60
84502020,63
84512010,63
84512040,58
84549010,66
84550010,68
84558010,66
84567010,64
84575010,65
84575020,69
84585010,63
84618010,64
84628020,68
84635010,65
84635040,58
84643010,63
84643020,64
84648010,69
84709010,66
84725010,68
84729010,64
84754010,63
84754040,60
84757040,59
84772020,64
84776020,63
84776030,54
84798010,63
84798020,63
84809010,69
84809020,60
84835010,63
84836010,67
84878030,58
84903010,66
84926010,62
84947010,63
84947040,56
84948010,66
84964040,57
84966010,64
84966020,61
85000010,68
85002010,67
85048020,69
85056030,58
85066010,64
85077020,67
85173020,65
85184010,66
85200010,62
85204010,66
85220010,66
85220020,66
85262020,63
85262030,60
85319040,59
85333010,66
85372020,65
85374010,64
85379010,60
85411020,64
85421010,63
85421020,62
85425010,66
85443010,60
85489020,63
85489030,59
85511010,68
85515020,69
85517010,62
85517040,59
85530010,63
85544020,68
85569020,69
85569030,59
85577030,60
85582010,64
85590020,66
85604010,61
85606020,66
85616030,60
85625010,67
85627020,61
85630010,60
85689020,66
85763010,61
85774030,59
85800010,62
85809010,67
85809020,65
85814010,66
85825010,61
85832010,65
85908010,65
85908020,64
85910010,61
85918010,68
85918040,55
85920010,61
85931020,64
85937010,68
85969010,63
85979010,64
85979020,63
85985010,62
85991010,62
85992010,63
85992040,60
86002010,63
86009010,63
86009020,63
86019020,65
86024010,67
86024020,63
86056020,64
86082010,68
86083010,69
86083020,63
86102010,64
86102040,58
86106040,56
86123010,64
86128020,68
86137010,68
86140010,66
86140020,67
86151010,62
86167010,65
86217010,63
86217020,60
86221030,55
86293010,69
86307010,64
86307020,63
86329010,62
86345020,62
86345030,55
86354010,62
86354011,55
86364010,64
86421010,65
86421011,58
86424010,65
86424020,63
86454010,68
86457020,68
86473010,68
86486010,67
86506020,65
86506030,60
86508010,67
86517020,65
86526030,58
86545020,65
86545030,56
86609010,63
86609020,67
86614010,62
86626020,65
86628020,61
86769020,61
86777020,68
86777030,59
86780020,65
86783010,62
86797010,61
86808020,62
86808030,54
86812010,67
86820020,66
86821010,63
86821020,69
86836010,62
86882020,63
86893010,61
86893020,64
86894010,67
86894020,66
86903030,56
86921020,69
87004010,65
87041010,63
87041040,56
87044020,62
87066010,64
87095010,60
87095020,62
87114020,67
87116010,67
87153010,65
87167010,68
87278020,65
87295010,66
87297040,56
87314010,66
87361010,69
87363020,66
87372010,68
87372020,69
87402010,64
87402020,67
87422020,63
87447020,67
87463010,63
87469010,65
87469020,61
87470010,61
87495030,59
87520020,63
87542010,63
87542020,65
87549040,57
87555030,57
87587010,69
87614010,68
87619020,66
87619030,57
87631010,65
87641020,68
87647020,62
87648010,64
87648020,60
87677010,61
87677020,68
88047020,67
89279020,61
90363020,62
90636010,69
90636020,67
90647010,67
90685030,59
90924010,69
91297010,60
92329010,69
92596020,61
92607010,62
92623020,61
92623030,59
94618040,59
94741020,67
94956010,63
94956040,54
95033010,62
95033020,64
95275010,68
95275020,62
95650010,62
95650040,60
96075010,61
96126010,63
96126040,54
96578010,61
96578040,55
97589020,62
98001010,61
99231010,62
99564010,67
110065010,55
110427010,55
110455010,57
110623010,57
110780010,57
110942010,55
111082010,55
111311010,55
111363010,55
111502010,57
111502020,57
111597010,59
111597020,56
111640010,58
111919020,60
111939010,56
111997010,55
112014010,60
112028010,60
112239010,57
112432010,58
112432020,59
112435010,60
112435020,59
112450010,59
112450020,58
112534010,58
112722010,57
112747010,55
112747020,56
112752010,55
112758010,58
112822010,58
112839010,57
112875010,57
113065010,57
113097010,54
113245010,54
113396010,57
113396020,58
113414010,56
113553010,57
113562010,56
113575010,59
113607010,57
113613010,57
113619010,54
113639010,57
113686010,61
113781010,57
113781020,56
113785010,57
113856010,55
113874010,56
113927010,59
113932010,58
113932020,54
113957010,54
114014010,54
114031010,55
114057010,55
114057020,63
114088010,55
114117010,54
114146010,60
114151010,57
114151020,54
114187010,57
114187020,59
114254010,57
114293010,57
114312010,58
114312020,57
114342010,54
114348010,55
114348020,55
114423010,58
114446010,55
114454010,57
114482010,58
114482020,55
114508010,57
114528010,58
114528020,59
114556010,55
114556020,55
114651010,57
114704010,55
114717010,58
114717011,52
114742010,58
114742020,55
115025010,59
115078010,55
115270010,56
115355010,55
115355020,58
115359010,58
115359020,55
115450010,59
115450020,59
115627010,55
115702010,57
115703020,57
115842010,55
115856010,55
115858010,56
115858020,56
115905010,56
115925010,56
116001010,58
116027010,55
116027020,55
116031010,60
116031020,59
116168010,59
116183010,55
116193010,57
116193020,59
116287010,54
116287020,56
116292010,59
116380010,57
116424010,55
116432010,55
116456010,60
116479010,60
116615010,59
116716010,59
116732010,59
116751010,61
116751020,59
116768010,55
116776010,58
116776020,55
116869010,59
116895010,57
116968010,59
117044010,59
117044020,59
117144020,59
117156010,57
117245010,55
117258010,58
117258020,56
117310010,54
117335010,53
117365010,56
117441010,57
117470010,56
117470020,57
117587010,56
117587020,54
117608010,60
117658010,60
117662010,55
117700010,59
117988010,55
118009010,55
118027020,60
118031010,59
118294010,60
118337010,55
118353010,60
118444010,59
118513010,58
118537010,58
118537020,55
118598010,55
119288010,56
119366010,59
119376010,57
119380010,54
119559010,55
119804010,61
119842010,57
119867010,57
119881010,55
119908010,58
119953010,57
119969010,58
120078010,57
120085010,55
120112010,57
120165010,59
120165020,54
120178010,57
120178020,56
120214010,60
120214020,59
120250010,60
120250020,57
120261010,55
120312010,55
120331010,58
120359010,59
120364010,55
120372010,56
120443010,57
120544010,58
120556010,56
120564010,56
120587010,57
120681010,57
120881010,58
120928010,56
120990010,58
121006010,58
121006020,55
121178010,54
121274010,58
121318010,56
121324010,59
121386010,56
121386020,56
121397010,59
121397020,58
121426010,56
121476010,58
121480010,55
121580010,56
121580020,56
121620010,56
121638010,60
121638020,57
121665020,54
121697020,55
121734010,55
121734020,60
121740010,60
121772020,59
121816010,57
121816020,56
121854010,57
121854011,57
121968010,56
122005010,55
122005020,56
122031010,58
122087010,59
122087020,57
122140010,60
122189010,55
122196010,55
122205010,58
122211010,56
122278010,55
122278020,54
122312010,60
122312020,56
122390010,56
122410010,55
122425010,55
122483010,59
122483020,57
122520020,63
122525010,55
122525020,58
122629010,55
122629020,54
122692010,59
122692020,58
122704010,55
122821010,58
122983010,57
123003010,55
123003020,57
123017010,59
123047010,58
123056010,58
123092010,57
123092020,58
123152010,57
123152020,55
123277020,54
123505010,56
123580010,55
123606010,56
123652010,54
123704010,57
123893010,55
123893020,52
123911010,55
123920010,56
123933020,56
123997010,54
124127010,55
124246010,57
124310010,56
124310020,56
124383010,55
124456010,59
124483010,59
124483020,57
124543020,54
124562010,56
124573010,56
124590020,57
124709010,56
124731011,58
124731020,59
124773010,55
124872010,58
124923010,56
125050010,60
125077010,55
125084010,54
125088020,57
125141010,56
125199010,56
125296010,56
125388020,54
125396010,57
125406010,58
125511010,57
125511020,57
125528010,58
125567010,57
130220010,58
130259010,56
130654010,58
130773020,58
130969010,59
131022010,55
131129010,59
131578010,57
131580010,55
131693010,60
131765010,57
131765020,60
131774010,57
131819010,59
131819020,60
131880010,55
131895010,57
131895020,60
131897010,55
131926010,56
131930010,57
131930020,55
132016010,56
132268010,57
132313010,59
132313020,59
132355010,59
132682010,54
132758010,56
132788010,56
132788020,54
132849010,54
133066010,57
133066020,55
133126010,58
133135020,56
133149010,58
133176010,57
133271010,59
133277010,55
133416010,56
133510010,57
133510020,57
133601010,58
133613010,58
133613020,61
133851010,56
133851020,56
133865020,56
133880010,57
133880020,55
133891010,55
133903010,59
134132010,57
134132020,60
134145010,55
134282010,58
134295010,58
134345010,55
134482010,55
134715010,58
134997010,58
134997020,60
135013010,56
135028010,55
135028020,61
135073010,55
135073020,57
135114010,55
135161010,54
135161020,55
135435010,59
135435020,59
135454010,57
135540020,59
135571010,57
135681010,57
135792010,54
135816010,54
135826010,57
135936010,59
135936011,54
136006010,56
136006011,59
136091010,56
136137010,58
136137020,59
136162010,57
136162020,56
136258010,54
136339010,56
136346010,55
136346020,55
136502010,55
136573010,57
136573020,54
136669010,56
136669020,55
136776010,55
136785010,54
136785020,58
137074010,55
137183010,55
137183020,59
137211010,55
137211020,56
137301010,56
137429020,54
137461010,57
137464010,55
137532010,60
137576010,59
137608010,56
137725020,60
137804010,59
137858010,56
137882010,59
137940010,55
138026020,60
138171010,55
138178010,55
138178020,55
138205010,54
138300010,57
138373010,55
138467010,55
138467020,55
138472020,56
138539020,58
138713010,55
138721010,60
138774010,56
138956010,59
138956020,55
139009010,57
139114010,56
139135010,58
139277010,56
139277020,56
139351010,58
139434010,58
139506010,54
139606010,57
139606020,57
139656010,55
139708010,56
139728020,57
139782010,55
139834010,57
139834020,54
139852010,56
139853010,58
139861010,58
139861020,55
139864010,56
139864020,55
139896010,55
139920010,55
139920020,55
139930020,59
139994010,57
140156010,55
140192010,55
140266010,57
140266020,57
140296010,54
140296020,57
140392010,57
140392020,55
140397010,55
140411010,56
140451010,55
140506010,54
140590010,54
140590020,54
140599010,55
140599020,55
140644010,59
140644020,55
140697010,55
140722010,56
140722020,54
140724020,56
140736010,56
140753010,59
140830010,54
140836010,56
140869010,58
140878010,59
140925010,56
140958010,54
140991010,56
141036010,59
141036020,59
141041010,57
141058011,53
141164010,58
141164020,58
141187010,57
141324010,58
141324020,54
141395010,60
141410010,60
141455010,54
141490010,58
141490020,58
141559010,56
141562010,61
141624010,55
141624020,56
141665010,54
141665020,54
141840010,54
142026010,56
142262010,55
142279010,56
142279020,55
142349010,61
142349020,55
142427010,56
142443010,54
142446010,55
142446020,57
142502010,60
142502020,55
142632010,54
142813010,57
142821010,56
142861010,60
142892010,57
143155010,56
143263010,58
143289010,59
143339010,55
143730010,57
143770010,58
143838010,56
143885010,55
143950010,59
144042020,56
144110010,57
144246010,55
144246020,55
144267010,56
144360010,61
144378010,56
144399020,56
144434010,56
144434020,55
144444010,59
144456010,60
144519010,58
144838010,56
144915010,56
145033010,59
145073010,59
145073020,60
145086010,59
145220010,56
145241010,59
145282010,60
145310010,59
145370010,54
145380020,56
145412010,55
145412020,57
145446010,56
145508010,58
145534010,58
145534020,57
145537010,54
145542010,55
145602010,56
145602020,54
145659010,59
145670010,60
145743010,59
145743020,59
145751010,55
145787010,57
145797010,58
145927010,56
145946010,58
145954010,55
145989010,57
146110010,55
146133010,60
146133020,59
146172010,57
146172020,55
146234010,57
146234020,55
146250010,55
146332010,59
146424010,61
146424020,61
146457010,58
146457011,59
146576010,56
146720010,55
146831010,59
147045010,54
147164010,59
147331010,57
147421010,56
147424010,55
147447010,54
147459010,56
147459020,56
147471010,58
147529020,56
147558010,56
147609010,55
147633020,59
147661010,56
147681010,60
147793010,58
147799010,55
147799020,55
147825010,59
147825020,58
147901010,59
148085010,59
148085020,56
148307010,55
148340010,59
148364010,57
148364020,55
148454010,57
148513010,60
148543010,61
148569010,56
148569011,51
148613010,59
148656010,59
148703010,55
148714010,55
148714020,54
148936010,59
148951010,59
148951020,58
149080010,55
149115010,54
149172010,60
149206010,55
149206020,54
149370010,58
149370020,57
149375020,57
149395010,55
149417010,58
149503010,54
149525010,58
149525020,57
149533010,57
149558010,55
149570010,61
149602010,59
149632010,57
149632020,60
149717010,61
150151010,59
150186010,56
150188010,57
150188020,57
150268010,54
150291010,58
150297010,55
150347010,58
150370010,57
150370020,59
150374010,56
150374020,56
150393010,55
150393020,55
150433010,55
150460010,56
150460020,54
150525010,57
150690010,58
150777010,55
150777020,55
150866010,58
150866020,56
150868010,55
150875010,57
150990010,55
150990020,57
151162010,54
151243010,56
151243020,56
151331010,54
151332010,59
151355010,58
151355020,57
151409010,60
151413010,54
151447010,60
151447020,57
151469010,59
151499010,56
151505010,55
151582010,55
151582020,56
151677010,55
151677020,56
151751010,56
151930010,59
151932020,56
151946010,57
151946020,59
151965010,55
152065010,55
152109010,59
152136010,55
152423010,57
152453010,55
152453020,58
152525010,59
152563010,57
152563020,54
152575010,60
152630010,60
152635010,59
152715010,58
152715020,54
152777010,56
152777020,55
152901010,55
152955020,55
153074020,56
153089010,58
153089020,60
153144020,54
153214010,55
153214020,57
153292010,55
153372010,56
153375010,57
153479010,57
153693010,56
153741010,55
153772010,60
153835010,58
153835020,55
153993010,56
154096010,54
154199010,57
154199020,57
154329010,55
154374010,55
154511010,55
154552010,58
154624010,58
154677010,55
154723010,55
154732020,54
154800010,55
154800020,57
154933020,56
154973010,59
155090010,57
155173010,55
155173020,55
155577010,54
155764010,59
155934010,60
155965010,55
156002010,56
156080010,59
156088010,60
156088020,59
156139010,58
156187010,55
156315010,55
156356010,58
156422010,57
156463010,58
156463020,55
156701010,55
157116010,57
157116020,59
157216010,56
157228010,56
157329010,60
157407010,58
157430010,56
157483010,59
157486010,54
157520010,56
157567010,57
157572010,56
157719010,60
157719020,59
157903010,56
158116010,55
158116020,56
158214020,59
158217010,55
158221010,59
158221020,56
158252010,56
158252020,54
158407010,59
158427010,56
158442010,58
158462020,54
158488010,55
158546010,57
158662010,55
158677010,58
158851010,59
158859010,58
158987010,55
159013010,60
159117010,58
159238010,55
159299010,57
159299020,54
159385010,54
159466010,55
159568010,55
159750010,58
159868010,59
159988020,56
160091010,57
160233010,55
160233011,61
160292010,55
160292020,58
160348010,58
160348020,57
160505010,60
160618010,59
160654010,58
160659010,55
160750020,58
160801010,60
160853010,58
160899010,55
161008020,57
161038010,59
161038020,59
161139010,57
161323010,59
162687010,56
171024010,56
171033010,54
171033020,57
171275010,60
171462020,57
171503010,60
171503020,60
171749010,54
172013010,55
172013020,55
172077010,56
172077020,55
172150010,54
172390010,59
172611010,55
172749010,59
172868010,55
173051010,55
173051020,55
173122010,54
173122020,54
173152010,60
173152020,60
173156010,58
173161010,58
173161020,55
173350010,58
173451020,57
173599010,55
173659010,56
173680010,55
173746010,59
173816010,55
173839010,58
173877010,58
173877020,55
173893010,55
173900010,54
174101010,57
174257020,56
174268010,58
174268020,55
174283010,55
174286010,54
174300010,55
174300020,55
174322010,59
174323010,57
174335010,57
174390010,57
174490010,54
174503010,60
174514010,55
174516010,58
174707010,55
174863010,55
174876010,56
174971010,54
175393010,55
175469010,58
175743010,59
175793010,57
175869010,56
175885010,59
175909010,59
175909020,59
176002010,60
176023010,58
176069010,58
176069020,56
176075010,55
176082010,58
176082020,55
176135010,58
176166010,56
176250010,60
176250020,58
176330010,55
176413010,59
176433010,57
176512010,55
176524010,59
176524020,55
176610010,59
176610020,58
176718010,55
176718011,58
176787010,55
176976010,59
177293010,55
177445010,58
177445020,54
177463010,55
177463020,55
177473010,55
177541010,56
177541020,57
177660010,55
177662010,57
177711010,60
177711020,55
177715010,54
177745010,58
177745020,59
177842010,58
177848010,56
177870010,54
177906010,60
178095010,59
178095020,59
178105010,59
178105020,59
178194010,56
178198010,60
178209010,58
178209011,58
178259010,57
178259011,58
178307010,60
178359010,57
178447010,56
178452010,62
178452020,59
178454010,54
178454020,58
178466010,58
178511010,59
178511020,54
178602010,55
178602020,54
178640010,55
178770010,57
178773010,54
178823010,58
178865010,60
178876010,58
178905010,60
178921010,56
178976010,57
178980010,57
179009010,54
179165010,60
179304010,56
179396010,55
179518010,58
179767010,57
179767020,57
179842010,54
179885010,58
179898010,57
179938010,59
180189010,57
180656010,55
180659010,60
180659020,58
180795010,58
180852020,57
180872010,60
180872020,60
180882010,55
180921010,56
180921020,56
181019010,59
181118010,57
181167010,57
181282010,59
181955010,59
181955020,59
182004010,57
182004020,57
182027010,56
182027020,54
182176010,59
182326010,56
182326020,55
182471010,58
182835010,54
182943010,57
182959010,55
182994010,58
183005010,59
183023010,57
183023020,58
183251020,60
183294010,55
183414010,55
183433010,60
183433020,58
183461020,60
183537010,58
183574020,55
183634010,54
183748010,58
183748020,55
183752010,57
183752020,58
183854010,55
183854020,60
183869010,55
183877010,58
183883010,57
183883020,55
183944020,57
183963010,55
184024010,55
184032010,58
184105010,58
184173010,55
184219010,58
184264010,56
184271010,59
184271020,59
184297010,59
184297020,56
184314010,55
184336020,58
184351010,55
184387010,59
184387020,58
184439010,54
184439020,56
184645010,56
184645020,58
184691010,58
184691020,59
184743010,59
184774010,60
184825010,58
184830010,59
184921010,59
184921020,60
184954010,55
185102010,59
185102020,59
185285010,56
185353010,55
185353020,55
185442020,60
185552010,56
185578010,55
185716010,57
185716020,55
185856010,57
185903010,57
185954010,55
185986010,55
185986020,59
186052010,58
186052020,57
186155010,60
186155011,58
186438010,57
186438020,55
186469010,59
186540010,56
186622010,55
186771010,59
186895010,60
186895020,58
186897010,58
186920010,54
186929010,55
187098010,58
187107010,59
187187010,58
187187020,59
187393010,55
187399010,57
187399020,55
187446010,55
187522010,55
187575010,57
187666010,57
187673010,57
188175020,56
190571010,55
190757010,58
190757020,58
190838010,55
190838020,56
200520020,66
200580020,64
200920020,63
201323020,59
201363020,61
201577020,69
201651020,60
201780020,66
202357011,61
202823020,56
202830020,63
202907020,59
203695020,57
204387020,62
204760020,59
204763020,58
204928020,67
205061020,63
205109020,69
205181020,64
205218020,67
205496020,65
205672020,62
205679020,55
205689020,61
205720020,62
206198020,60
206509020,67
206819020,68
207600020,60
207784020,69
207794020,68
208289020,67
208867020,68
213384021,58
3010,68
3020,65
10001010,64
10004010,64
10004040,58
10013010,65
10013040,56
10038010,67
10038040,61
10083020,62
10097040,56
10099010,71
10196010,69
10206010,67
10225010,69
10281010,66
10299010,63
10394010,63
10394040,59
10395020,66
10397010,63
10397040,60
10404010,64
10433010,69
10481010,63
10481020,64
10482010,62
10533010,63
10565020,71
10571010,63
10577010,65
10577011,55
10592010,67
10611010,63
10648010,63
10648020,64
10769010,64
10775020,68
10818040,55
10893010,64
10902010,67
10917010,66
10989010,68
10989020,63
11010010,66
11067020,65
11067030,62
11071010,71
11071020,68
11141010,70
11219010,64
11230010,68
11248010,65
11256010,62
11332020,63
11333020,70
11341010,65
11368020,69
11377010,65
11377040,58
11378010,67
11378020,63
11379020,69
11466040,51
11477010,70
11506010,64
11563010,71
11575020,71
11590020,69
11608010,67
11620010,63
11690010,70
11694010,66
11716010,65
11765010,65
11787010,62
11802010,69
11841010,67
11854010,69
11854020,65
11859010,66
11876010,68
11881010,68
11911010,64
11911040,56
11932020,69
11933010,63
11936010,68
11983040,60
11993010,72
11993020,63
11999010,66
12005010,70
12009010,64
12033010,62
12094010,67
12104010,68
12112030,56
12124020,66
12124030,62
12135020,71
12161010,66
12161020,66
12162010,71
12172010,62
12172020,71
12183010,68
12196010,64
12218010,68
12218020,63
12232010,69
12232040,60
12235010,66
12235040,61
12242010,71
12242020,71
12243030,60
12273010,71
12274010,69
12274020,69
12285010,65
12292010,65
12310010,66
12318010,72
12319010,63
12443040,58
12445010,68
12455010,69
12458020,66
12479010,68
12484010,69
12484020,67
12507010,62
12510010,69
12510020,69
12512010,65
12512020,65
12516010,67
12516040,60
12529020,71
12543010,64
12549010,62
12571020,68
12586020,63
12605010,63
12611020,68
12648040,54
12666010,67
12671010,62
12682010,64
12695020,63
12695030,53
12709020,63
12715030,59
12745010,63
12745020,62
12756010,64
12761040,61
12762010,63
12765010,69
12786010,63
12792010,69
12852020,68
12864020,69
12967010,63
12974010,66
12979010,67
12979020,68
13062010,68
13063010,63
13137020,65
13142010,66
13158010,64
13176020,66
13189030,56
13194010,65
13211010,68
13216010,70
13231010,64
13305030,57
13317010,66
13318010,68
13318020,70
13371010,70
13399010,65
13518040,57
13527020,65
13547020,69
13552020,68
13561020,63
13573010,66
13573020,67
13583030,61
13590030,59
13590040,61
13595011,62
13598010,70
13598020,63
13600010,70
13600020,69
13612010,63
13631010,65
13635010,65
13637010,69
13699010,64
